Date/Time , F_1_Z_8A: Hazium Concentration, F_2_Z_2: Hazium Concentration, F_2_Z_4: Hazium Concentration
6/4/2016 22:55,0,0.886,1.013
6/4/2016 23:00,0,0.883,1.01
6/4/2016 23:05,0,0.879,1.005
6/4/2016 23:10,0,0.876,1.001
6/4/2016 23:15,0,0.873,0.997
6/4/2016 23:20,0,0.869,0.992
6/4/2016 23:25,0,0.865,0.987
6/4/2016 23:30,0,0.85,0.969
6/4/2016 23:35,0,0.845,0.963
6/4/2016 23:40,0,0.842,0.958
6/4/2016 23:45,0,0.838,0.954
6/4/2016 23:50,0,0.834,0.949
6/4/2016 23:55,0,0.831,0.944
6/5/2016 0:00,0,0.827,0.939
6/5/2016 0:05,0,0.823,0.934
6/5/2016 0:10,0,0.818,0.929
6/5/2016 0:15,0,0.814,0.923
6/5/2016 0:20,0,0.81,0.918
6/5/2016 0:25,0,0.805,0.912
6/5/2016 0:30,0,0.801,0.907
6/5/2016 0:35,0,0.786,0.89
6/5/2016 0:40,0,0.782,0.883
6/5/2016 0:45,0,0.777,0.878
6/5/2016 0:50,0,0.773,0.873
6/5/2016 0:55,0,0.769,0.867
6/5/2016 1:00,0,0.764,0.862
6/5/2016 1:05,0,0.76,0.857
6/5/2016 1:10,0,0.755,0.851
6/5/2016 1:15,0,0.751,0.846
6/5/2016 1:20,0,0.746,0.84
6/5/2016 1:25,0,0.741,0.834
6/5/2016 1:30,0,0.737,0.829
6/5/2016 1:35,0,0.732,0.823
6/5/2016 1:40,0,0.719,0.808
6/5/2016 1:45,0,0.714,0.801
6/5/2016 1:50,0,0.709,0.796
6/5/2016 1:55,0,0.705,0.791
6/5/2016 2:00,0,0.7,0.785
6/5/2016 2:05,0,0.696,0.78
6/5/2016 2:10,0,0.691,0.775
6/5/2016 2:15,0,0.687,0.769
6/5/2016 2:20,0,0.682,0.764
6/5/2016 2:25,0,0.678,0.758
6/5/2016 2:30,0,0.673,0.753
6/5/2016 2:35,0,0.668,0.747
6/5/2016 2:40,0,0.664,0.742
6/5/2016 2:45,0,0.651,0.728
6/5/2016 2:50,0,0.647,0.722
6/5/2016 2:55,0,0.642,0.717
6/5/2016 3:00,0,0.638,0.712
6/5/2016 3:05,0,0.634,0.707
6/5/2016 3:10,0,0.629,0.702
6/5/2016 3:15,0,0.625,0.697
6/5/2016 3:20,0,0.621,0.692
6/5/2016 3:25,0,0.616,0.687
6/5/2016 3:30,0,0.612,0.681
6/5/2016 3:35,0,0.607,0.676
6/5/2016 3:40,0,0.603,0.671
6/5/2016 3:45,0,0.598,0.666
6/5/2016 3:50,0,0.587,0.654
6/5/2016 3:55,0,0.583,0.648
6/5/2016 4:00,0,0.579,0.644
6/5/2016 4:05,0,0.575,0.639
6/5/2016 4:10,0,0.571,0.634
6/5/2016 4:15,0,0.567,0.63
6/5/2016 4:20,0,0.562,0.625
6/5/2016 4:25,0,0.558,0.62
6/5/2016 4:30,0,0.554,0.616
6/5/2016 4:35,0,0.55,0.611
6/5/2016 4:40,0,0.546,0.606
6/5/2016 4:45,0,0.542,0.602
6/5/2016 4:50,0,0.538,0.597
6/5/2016 4:55,0,0.528,0.586
6/5/2016 5:00,0,0.524,0.581
6/5/2016 5:05,0,0.52,0.577
6/5/2016 5:10,0,0.516,0.573
6/5/2016 5:15,0,0.513,0.569
6/5/2016 5:20,0,0.509,0.564
6/5/2016 5:25,0,0.505,0.56
6/5/2016 5:30,0,0.501,0.556
6/5/2016 5:35,0,0.498,0.552
6/5/2016 5:40,0,0.494,0.547
6/5/2016 5:45,0,0.49,0.543
6/5/2016 5:50,0,0.486,0.539
6/5/2016 5:55,0,0.483,0.535
6/5/2016 6:00,0,0.474,0.525
6/5/2016 6:05,0,0.47,0.521
6/5/2016 6:10,0,0.467,0.517
6/5/2016 6:15,0,0.463,0.513
6/5/2016 6:20,0,0.46,0.509
6/5/2016 6:25,0,0.456,0.505
6/5/2016 6:30,0,0.453,0.501
6/5/2016 6:35,0,0.45,0.498
6/5/2016 6:40,0,0.446,0.494
6/5/2016 6:45,0,0.443,0.49
6/5/2016 6:50,0,0.44,0.486
6/5/2016 6:55,0,0.436,0.482
6/5/2016 7:00,0,0.433,0.479
6/5/2016 7:05,0,0.425,0.47
6/5/2016 7:10,0,0.422,0.466
6/5/2016 7:15,0,0.418,0.462
6/5/2016 7:20,0,0.415,0.459
6/5/2016 7:25,0,0.412,0.456
6/5/2016 7:30,0,0.409,0.452
6/5/2016 7:35,0,0.406,0.449
6/5/2016 7:40,0,0.403,0.446
6/5/2016 7:45,0,0.4,0.442
6/5/2016 7:50,0,0.397,0.439
6/5/2016 7:55,0,0.394,0.436
6/5/2016 8:00,0,0.392,0.433
6/5/2016 8:05,0,0.389,0.429
6/5/2016 8:10,0,0.381,0.421
6/5/2016 8:15,0,0.379,0.418
6/5/2016 8:20,0,0.376,0.415
6/5/2016 8:25,0,0.373,0.412
6/5/2016 8:30,0,0.37,0.409
6/5/2016 8:35,0,0.368,0.406
6/5/2016 8:40,0,0.365,0.403
6/5/2016 8:45,0,0.362,0.4
6/5/2016 8:50,0,0.36,0.397
6/5/2016 8:55,0,0.357,0.395
6/5/2016 9:00,0,0.355,0.392
6/5/2016 9:05,0,0.352,0.388
6/5/2016 9:10,0,0.349,0.385
6/5/2016 9:15,0,0.343,0.378
6/5/2016 9:20,0,0.34,0.375
6/5/2016 9:25,0,0.338,0.373
6/5/2016 9:30,0,0.335,0.37
6/5/2016 9:35,0,0.332,0.367
6/5/2016 9:40,0,0.33,0.364
6/5/2016 9:45,0,0.327,0.361
6/5/2016 9:50,0,0.325,0.358
6/5/2016 9:55,0,0.322,0.355
6/5/2016 10:00,0,0.32,0.352
6/5/2016 10:05,0,0.317,0.349
6/5/2016 10:10,0,0.315,0.346
6/5/2016 10:15,0,0.312,0.344
6/5/2016 10:20,0,0.306,0.337
6/5/2016 10:25,0,0.304,0.337
6/5/2016 10:30,0,0.302,0.334
6/5/2016 10:35,0,0.3,0.332
6/5/2016 10:40,0,0.297,0.329
6/5/2016 10:45,0,0.295,0.327
6/5/2016 10:50,0,0.293,0.324
6/5/2016 10:55,0,0.291,0.321
6/5/2016 11:00,0,0.288,0.319
6/5/2016 11:05,0,0.286,0.316
6/5/2016 11:10,0,0.284,0.313
6/5/2016 11:15,0,0.282,0.311
6/5/2016 11:20,0,0.279,0.308
6/5/2016 11:25,0,0.274,0.303
6/5/2016 11:30,0,0.273,0.302
6/5/2016 11:35,0,0.27,0.3
6/5/2016 11:40,0,0.268,0.297
6/5/2016 11:45,0,0.266,0.295
6/5/2016 11:50,0,0.264,0.292
6/5/2016 11:55,0,0.262,0.29
6/5/2016 12:00,0,0.26,0.288
6/5/2016 12:05,0,0.258,0.285
6/5/2016 12:10,0,0.256,0.283
6/5/2016 12:15,0,0.254,0.281
6/5/2016 12:20,0,0.252,0.278
6/5/2016 12:25,0,0.25,0.276
6/5/2016 12:30,0,0.246,0.271
6/5/2016 12:35,0,0.244,0.269
6/5/2016 12:40,0,0.242,0.267
6/5/2016 12:45,0,0.24,0.265
6/5/2016 12:50,0,0.239,0.263
6/5/2016 12:55,0,0.237,0.261
6/5/2016 13:00,0,0.235,0.259
6/5/2016 13:05,0,0.233,0.257
6/5/2016 13:10,0,0.231,0.255
6/5/2016 13:15,0,0.229,0.252
6/5/2016 13:20,0,0.227,0.25
6/5/2016 13:25,0,0.226,0.248
6/5/2016 13:30,0,0.224,0.246
6/5/2016 13:35,0,0.22,0.242
6/5/2016 13:40,0,0.218,0.24
6/5/2016 13:45,0,0.217,0.238
6/5/2016 13:50,0,0.215,0.236
6/5/2016 13:55,0,0.213,0.234
6/5/2016 14:00,0,0.211,0.232
6/5/2016 14:05,0,0.21,0.23
6/5/2016 14:10,0,0.208,0.229
6/5/2016 14:15,0,0.206,0.227
6/5/2016 14:20,0,0.205,0.225
6/5/2016 14:25,0,0.203,0.223
6/5/2016 14:30,0,0.201,0.221
6/5/2016 14:35,0,0.2,0.219
6/5/2016 14:40,0,0.196,0.215
6/5/2016 14:45,0,0.195,0.214
6/5/2016 14:50,0,0.193,0.212
6/5/2016 14:55,0,0.192,0.21
6/5/2016 15:00,0,0.19,0.209
6/5/2016 15:05,0,0.189,0.207
6/5/2016 15:10,0,0.187,0.205
6/5/2016 15:15,0,0.185,0.203
6/5/2016 15:20,0,0.184,0.202
6/5/2016 15:25,0,0.182,0.2
6/5/2016 15:30,0,0.181,0.198
6/5/2016 15:35,0,0.179,0.197
6/5/2016 15:40,0,0.178,0.195
6/5/2016 15:45,0,0.175,0.191
6/5/2016 15:50,0,0.173,0.19
6/5/2016 15:55,0,0.172,0.188
6/5/2016 16:00,0,0.171,0.187
6/5/2016 16:05,0,0.169,0.185
6/5/2016 16:10,0,0.168,0.184
6/5/2016 16:15,0,0.166,0.182
6/5/2016 16:20,0,0.165,0.181
6/5/2016 16:25,0,0.164,0.179
6/5/2016 16:30,0,0.162,0.178
6/5/2016 16:35,0,0.161,0.176
6/5/2016 16:40,0,0.159,0.174
6/5/2016 16:45,0,0.158,0.173
6/5/2016 16:50,0,0.155,0.17
6/5/2016 16:55,0,0.154,0.169
6/5/2016 17:00,0,0.153,0.167
6/5/2016 17:05,0,0.152,0.166
6/5/2016 17:10,0,0.15,0.165
6/5/2016 17:15,0,0.149,0.163
6/5/2016 17:20,0,0.148,0.162
6/5/2016 17:25,0,0.147,0.161
6/5/2016 17:30,0,0.146,0.159
6/5/2016 17:35,0,0.144,0.158
6/5/2016 17:40,0,0.143,0.157
6/5/2016 17:45,0,0.142,0.155
6/5/2016 17:50,0,0.141,0.154
6/5/2016 17:55,0,0.138,0.151
6/5/2016 18:00,0,0.137,0.15
6/5/2016 18:05,0,0.136,0.149
6/5/2016 18:10,0,0.135,0.148
6/5/2016 18:15,0,0.134,0.146
6/5/2016 18:20,0,0.133,0.145
6/5/2016 18:25,0,0.132,0.144
6/5/2016 18:30,0,0.131,0.143
6/5/2016 18:35,0,0.129,0.142
6/5/2016 18:40,0,0.128,0.14
6/5/2016 18:45,0,0.127,0.139
6/5/2016 18:50,0,0.126,0.138
6/5/2016 18:55,0,0.125,0.137
6/5/2016 19:00,0,0.123,0.134
6/5/2016 19:05,0,0.122,0.133
6/5/2016 19:10,0,0.121,0.132
6/5/2016 19:15,0,0.12,0.131
6/5/2016 19:20,0,0.119,0.13
6/5/2016 19:25,0,0.118,0.129
6/5/2016 19:30,0,0.117,0.128
6/5/2016 19:35,0,0.116,0.127
6/5/2016 19:40,0,0.115,0.125
6/5/2016 19:45,0,0.114,0.124
6/5/2016 19:50,0,0.113,0.123
6/5/2016 19:55,0,0.112,0.122
6/5/2016 20:00,0,0.111,0.121
6/5/2016 20:05,0,0.109,0.119
6/5/2016 20:10,0,0.108,0.118
6/5/2016 20:15,0,0.107,0.117
6/5/2016 20:20,0,0.106,0.116
6/5/2016 20:25,0,0.105,0.115
6/5/2016 20:30,0,0.104,0.114
6/5/2016 20:35,0,0.103,0.113
6/5/2016 20:40,0,0.102,0.112
6/5/2016 20:45,0,0.102,0.111
6/5/2016 20:50,0,0.101,0.11
6/5/2016 20:55,0,0.1,0.109
6/5/2016 21:00,0,0.099,0.108
6/5/2016 21:05,0,0.098,0.107
6/5/2016 21:10,0,0.096,0.105
6/5/2016 21:15,0,0.095,0.104
6/5/2016 21:20,0,0.095,0.103
6/5/2016 21:25,0,0.094,0.102
6/5/2016 21:30,0,0.093,0.102
6/5/2016 21:35,0,0.092,0.101
6/5/2016 21:40,0,0.091,0.1
6/5/2016 21:45,0,0.091,0.099
6/5/2016 21:50,0,0.09,0.098
6/5/2016 21:55,0,0.089,0.097
6/5/2016 22:00,0,0.088,0.096
6/5/2016 22:05,0,0.087,0.095
6/5/2016 22:10,0,0.087,0.095
6/5/2016 22:15,0,0.085,0.093
6/5/2016 22:20,0,0.084,0.092
6/5/2016 22:25,0,0.084,0.091
6/5/2016 22:30,0,0.083,0.091
6/5/2016 22:35,0,0.082,0.09
6/5/2016 22:40,0,0.082,0.089
6/5/2016 22:45,0,0.081,0.088
6/5/2016 22:50,0,0.08,0.087
6/5/2016 22:55,0,0.079,0.087
6/5/2016 23:00,0,0.079,0.086
6/5/2016 23:05,0,0.078,0.085
6/5/2016 23:10,0,0.077,0.084
6/5/2016 23:15,0,0.077,0.084
6/5/2016 23:20,0,0.075,0.082
6/5/2016 23:25,0,0.075,0.082
6/5/2016 23:30,0,0.074,0.081
6/5/2016 23:35,0,0.073,0.08
6/5/2016 23:40,0,0.073,0.079
6/5/2016 23:45,0,0.072,0.079
6/5/2016 23:50,0,0.071,0.078
6/5/2016 23:55,0,0.071,0.077
6/6/2016 0:00,0,0.07,0.077
6/6/2016 0:05,0,0.07,0.076
6/6/2016 0:10,0,0.069,0.075
6/6/2016 0:15,0,0.068,0.075
6/6/2016 0:20,0,0.068,0.074
6/6/2016 0:25,0,0.067,0.073
6/6/2016 0:30,0,0.066,0.072
6/6/2016 0:35,0,0.065,0.072
6/6/2016 0:40,0,0.065,0.071
6/6/2016 0:45,0,0.064,0.07
6/6/2016 0:50,0,0.064,0.07
6/6/2016 0:55,0,0.063,0.069
6/6/2016 1:00,0,0.063,0.069
6/6/2016 1:05,0,0.062,0.068
6/6/2016 1:10,0,0.062,0.067
6/6/2016 1:15,0,0.061,0.067
6/6/2016 1:20,0,0.06,0.066
6/6/2016 1:25,0,0.06,0.065
6/6/2016 1:30,0,0.059,0.064
6/6/2016 1:35,0,0.058,0.064
6/6/2016 1:40,0,0.058,0.063
6/6/2016 1:45,0,0.057,0.063
6/6/2016 1:50,0,0.057,0.062
6/6/2016 1:55,0,0.056,0.062
6/6/2016 2:00,0,0.056,0.061
6/6/2016 2:05,0,0.055,0.06
6/6/2016 2:10,0,0.055,0.06
6/6/2016 2:15,0,0.054,0.059
6/6/2016 2:20,0,0.054,0.059
6/6/2016 2:25,0,0.053,0.058
6/6/2016 2:30,0,0.053,0.058
6/6/2016 2:35,0,0.052,0.057
6/6/2016 2:40,0,0.051,0.056
6/6/2016 2:45,0,0.051,0.056
6/6/2016 2:50,0,0.051,0.055
6/6/2016 2:55,0,0.05,0.055
6/6/2016 3:00,0,0.05,0.054
6/6/2016 3:05,0,0.049,0.054
6/6/2016 3:10,0.001,0.049,0.053
6/6/2016 3:15,0.001,0.048,0.053
6/6/2016 3:20,0.001,0.048,0.052
6/6/2016 3:25,0.001,0.048,0.052
6/6/2016 3:30,0.002,0.047,0.052
6/6/2016 3:35,0.002,0.047,0.051
6/6/2016 3:40,0.002,0.046,0.05
6/6/2016 3:45,0.002,0.045,0.05
6/6/2016 3:50,0.002,0.045,0.049
6/6/2016 3:55,0.002,0.045,0.049
6/6/2016 4:00,0.002,0.044,0.049
6/6/2016 4:05,0.002,0.044,0.048
6/6/2016 4:10,0.002,0.044,0.048
6/6/2016 4:15,0.002,0.043,0.047
6/6/2016 4:20,0.003,0.043,0.047
6/6/2016 4:25,0.003,0.042,0.046
6/6/2016 4:30,0.003,0.042,0.046
6/6/2016 4:35,0.003,0.042,0.046
6/6/2016 4:40,0.003,0.041,0.045
6/6/2016 4:45,0.003,0.041,0.044
6/6/2016 4:50,0.003,0.04,0.044
6/6/2016 4:55,0.003,0.04,0.044
6/6/2016 5:00,0.003,0.04,0.043
6/6/2016 5:05,0.025,0.04,0.043
6/6/2016 5:10,0.027,0.039,0.043
6/6/2016 5:15,0.029,0.039,0.043
6/6/2016 5:20,0.03,0.039,0.042
6/6/2016 5:25,0.031,0.038,0.042
6/6/2016 5:30,0.032,0.038,0.042
6/6/2016 5:35,0.033,0.038,0.041
6/6/2016 5:40,0.033,0.037,0.041
6/6/2016 5:45,0.034,0.037,0.041
6/6/2016 5:50,0.034,0.036,0.04
6/6/2016 5:55,0.05,0.036,0.04
6/6/2016 6:00,0.053,0.036,0.039
6/6/2016 6:05,0.105,0.036,0.04
6/6/2016 6:10,0.149,0.037,0.04
6/6/2016 6:15,0.191,0.037,0.041
6/6/2016 6:20,0.226,0.038,0.041
6/6/2016 6:25,0.261,0.038,0.042
6/6/2016 6:30,0.296,0.038,0.042
6/6/2016 6:35,0.33,0.039,0.043
6/6/2016 6:40,0.363,0.039,0.043
6/6/2016 6:45,0.396,0.039,0.044
6/6/2016 6:50,0.428,0.039,0.044
6/6/2016 6:55,0.46,0.04,0.045
6/6/2016 7:00,0.491,0.04,0.045
6/6/2016 7:05,0.497,0.04,0.045
6/6/2016 7:10,0.502,0.04,0.045
6/6/2016 7:15,0.506,0.041,0.044
6/6/2016 7:20,0.508,0.04,0.044
6/6/2016 7:25,0.508,0.04,0.043
6/6/2016 7:30,0.508,0.041,0.043
6/6/2016 7:35,0.507,0.041,0.043
6/6/2016 7:40,0.504,0.041,0.042
6/6/2016 7:45,0.501,0.041,0.042
6/6/2016 7:50,0.497,0.04,0.041
6/6/2016 7:55,0.492,0.04,0.041
6/6/2016 8:00,0.488,0.04,0.04
6/6/2016 8:05,0.473,0.04,0.04
6/6/2016 8:10,0.459,0.039,0.039
6/6/2016 8:15,0.445,0.039,0.039
6/6/2016 8:20,0.432,0.038,0.038
6/6/2016 8:25,0.42,0.038,0.037
6/6/2016 8:30,0.407,0.037,0.037
6/6/2016 8:35,0.396,0.037,0.036
6/6/2016 8:40,0.384,0.036,0.036
6/6/2016 8:45,0.373,0.036,0.035
6/6/2016 8:50,0.363,0.035,0.035
6/6/2016 8:55,0.354,0.035,0.034
6/6/2016 9:00,0.345,0.034,0.034
6/6/2016 9:05,0.336,0.034,0.033
6/6/2016 9:10,0.328,0.034,0.033
6/6/2016 9:15,0.318,0.033,0.033
6/6/2016 9:20,0.309,0.033,0.032
6/6/2016 9:25,0.3,0.033,0.032
6/6/2016 9:30,0.291,0.032,0.032
6/6/2016 9:35,0.283,0.032,0.031
6/6/2016 9:40,0.274,0.032,0.031
6/6/2016 9:45,0.267,0.031,0.03
6/6/2016 9:50,0.259,0.031,0.03
6/6/2016 9:55,0.252,0.031,0.03
6/6/2016 10:00,0.245,0.03,0.029
6/6/2016 10:05,0.238,0.03,0.029
6/6/2016 10:10,0.232,0.03,0.028
6/6/2016 10:15,0.225,0.029,0.028
6/6/2016 10:20,0.22,0.029,0.028
6/6/2016 10:25,0.215,0.028,0.027
6/6/2016 10:30,0.21,0.028,0.027
6/6/2016 10:35,0.205,0.028,0.027
6/6/2016 10:40,0.199,0.027,0.026
6/6/2016 10:45,0.194,0.027,0.026
6/6/2016 10:50,0.189,0.027,0.025
6/6/2016 10:55,0.184,0.026,0.025
6/6/2016 11:00,0.179,0.026,0.025
6/6/2016 11:05,0.174,0.026,0.024
6/6/2016 11:10,0.17,0.025,0.024
6/6/2016 11:15,0.166,0.025,0.024
6/6/2016 11:20,0.162,0.025,0.023
6/6/2016 11:25,0.158,0.024,0.023
6/6/2016 11:30,0.154,0.024,0.023
6/6/2016 11:35,0.151,0.024,0.022
6/6/2016 11:40,0.148,0.026,0.026
6/6/2016 11:45,0.145,0.03,0.033
6/6/2016 11:50,0.142,0.037,0.042
6/6/2016 11:55,0.138,0.045,0.055
6/6/2016 12:00,0.135,0.056,0.07
6/6/2016 12:05,0.132,0.068,0.087
6/6/2016 12:10,0.129,0.081,0.106
6/6/2016 12:15,0.126,0.096,0.126
6/6/2016 12:20,0.124,0.104,0.137
6/6/2016 12:25,0.121,0.113,0.149
6/6/2016 12:30,0.118,0.123,0.162
6/6/2016 12:35,0.115,0.134,0.175
6/6/2016 12:40,0.113,0.145,0.189
6/6/2016 12:45,0.11,0.156,0.204
6/6/2016 12:50,0.108,0.168,0.218
6/6/2016 12:55,0.105,0.18,0.234
6/6/2016 13:00,0.103,0.193,0.249
6/6/2016 13:05,0.101,0.206,0.265
6/6/2016 13:10,0.098,0.234,0.304
6/6/2016 13:15,0.096,0.262,0.342
6/6/2016 13:20,0.094,0.289,0.378
6/6/2016 13:25,0.092,0.316,0.413
6/6/2016 13:30,0.09,0.343,0.447
6/6/2016 13:35,0.088,0.368,0.479
6/6/2016 13:40,0.086,0.394,0.511
6/6/2016 13:45,0.084,0.419,0.541
6/6/2016 13:50,0.082,0.444,0.571
6/6/2016 13:55,0.08,0.468,0.6
6/6/2016 14:00,0.078,0.492,0.627
6/6/2016 14:05,0.077,0.514,0.653
6/6/2016 14:10,0.075,0.529,0.668
6/6/2016 14:15,0.073,0.543,0.68
6/6/2016 14:20,0.071,0.557,0.693
6/6/2016 14:25,0.07,0.57,0.705
6/6/2016 14:30,0.068,0.584,0.718
6/6/2016 14:35,0.067,0.598,0.73
6/6/2016 14:40,0.065,0.611,0.743
6/6/2016 14:45,0.064,0.625,0.756
6/6/2016 14:50,0.062,0.639,0.769
6/6/2016 14:55,0.061,0.653,0.783
6/6/2016 15:00,0.06,0.666,0.796
6/6/2016 15:05,0.059,0.694,0.83
6/6/2016 15:10,0.058,0.721,0.863
6/6/2016 15:15,0.056,0.748,0.895
6/6/2016 15:20,0.055,0.774,0.925
6/6/2016 15:25,0.054,0.798,0.954
6/6/2016 15:30,0.053,0.823,0.981
6/6/2016 15:35,0.052,0.846,1.008
6/6/2016 15:40,0.051,0.869,1.033
6/6/2016 15:45,0.05,0.891,1.057
6/6/2016 15:50,0.049,0.912,1.08
6/6/2016 15:55,0.048,0.933,1.102
6/6/2016 16:00,0.047,0.953,1.123
6/6/2016 16:05,0.046,0.973,1.143
6/6/2016 16:10,0.045,0.992,1.163
6/6/2016 16:15,0.044,1.011,1.181
6/6/2016 16:20,0.043,1.028,1.198
6/6/2016 16:25,0.043,1.046,1.215
6/6/2016 16:30,0.042,1.063,1.231
6/6/2016 16:35,0.041,1.079,1.247
6/6/2016 16:40,0.04,1.096,1.263
6/6/2016 16:45,0.04,1.112,1.278
6/6/2016 16:50,0.039,1.127,1.293
6/6/2016 16:55,0.038,1.143,1.307
6/6/2016 17:00,0.038,1.158,1.321
6/6/2016 17:05,0.038,1.172,1.335
6/6/2016 17:10,0.038,1.187,1.349
6/6/2016 17:15,0.037,1.196,1.354
6/6/2016 17:20,0.037,1.203,1.357
6/6/2016 17:25,0.037,1.21,1.36
6/6/2016 17:30,0.037,1.217,1.363
6/6/2016 17:35,0.037,1.224,1.366
6/6/2016 17:40,0.037,1.231,1.37
6/6/2016 17:45,0.037,1.238,1.373
6/6/2016 17:50,0.037,1.244,1.377
6/6/2016 17:55,0.037,1.251,1.381
6/6/2016 18:00,0.036,1.258,1.385
6/6/2016 18:05,0.036,1.264,1.39
6/6/2016 18:10,0.036,1.271,1.394
6/6/2016 18:15,0.036,1.278,1.399
6/6/2016 18:20,0.036,1.285,1.404
6/6/2016 18:25,0.036,1.291,1.409
6/6/2016 18:30,0.035,1.298,1.415
6/6/2016 18:35,0.035,1.305,1.421
6/6/2016 18:40,0.035,1.312,1.426
6/6/2016 18:45,0.035,1.319,1.432
6/6/2016 18:50,0.034,1.327,1.439
6/6/2016 18:55,0.034,1.334,1.445
6/6/2016 19:00,0.034,1.341,1.452
6/6/2016 19:05,0.034,1.348,1.459
6/6/2016 19:10,0.033,1.356,1.465
6/6/2016 19:15,0.033,1.363,1.472
6/6/2016 19:20,0.033,1.37,1.479
6/6/2016 19:25,0.033,1.377,1.486
6/6/2016 19:30,0.032,1.384,1.492
6/6/2016 19:35,0.032,1.391,1.499
6/6/2016 19:40,0.032,1.398,1.505
6/6/2016 19:45,0.032,1.405,1.512
6/6/2016 19:50,0.031,1.412,1.519
6/6/2016 19:55,0.031,1.419,1.525
6/6/2016 20:00,0.031,1.426,1.532
6/6/2016 20:05,0.031,1.433,1.539
6/6/2016 20:10,0.03,1.439,1.544
6/6/2016 20:15,0.03,1.444,1.547
6/6/2016 20:20,0.03,1.447,1.548
6/6/2016 20:25,0.03,1.449,1.548
6/6/2016 20:30,0.03,1.45,1.546
6/6/2016 20:35,0.029,1.45,1.543
6/6/2016 20:40,0.029,1.449,1.539
6/6/2016 20:45,0.029,1.447,1.534
6/6/2016 20:50,0.029,1.445,1.528
6/6/2016 20:55,0.028,1.441,1.52
6/6/2016 21:00,0.028,1.437,1.512
6/6/2016 21:05,0.028,1.439,1.497
6/6/2016 21:10,0.028,1.434,1.483
6/6/2016 21:15,0.027,1.428,1.468
6/6/2016 21:20,0.027,1.419,1.452
6/6/2016 21:25,0.027,1.409,1.436
6/6/2016 21:30,0.027,1.397,1.419
6/6/2016 21:35,0.026,1.384,1.402
6/6/2016 21:40,0.026,1.37,1.384
6/6/2016 21:45,0.026,1.355,1.366
6/6/2016 21:50,0.026,1.339,1.349
6/6/2016 21:55,0.025,1.324,1.331
6/6/2016 22:00,0.025,1.307,1.313
6/6/2016 22:05,0.023,1.283,1.289
6/6/2016 22:10,0.021,1.26,1.265
6/6/2016 22:15,0.019,1.236,1.241
6/6/2016 22:20,0.018,1.216,1.222
6/6/2016 22:25,0.016,1.195,1.202
6/6/2016 22:30,0.015,1.175,1.181
6/6/2016 22:35,0.014,1.155,1.162
6/6/2016 22:40,0.012,1.135,1.142
6/6/2016 22:45,0.011,1.116,1.124
6/6/2016 22:50,0.01,1.097,1.105
6/6/2016 22:55,0.01,1.078,1.087
6/6/2016 23:00,0.009,1.06,1.07
6/6/2016 23:05,0.009,1.043,1.052
6/6/2016 23:10,0.008,1.026,1.036
6/6/2016 23:15,0.007,1.009,1.019
6/6/2016 23:20,0.007,0.99,1
6/6/2016 23:25,0.006,0.974,0.984
6/6/2016 23:30,0.006,0.959,0.97
6/6/2016 23:35,0.005,0.944,0.956
6/6/2016 23:40,0.005,0.93,0.943
6/6/2016 23:45,0.004,0.916,0.929
6/6/2016 23:50,0.004,0.903,0.916
6/6/2016 23:55,0.004,0.889,0.903
6/7/2016 0:00,0.003,0.876,0.89
6/7/2016 0:05,0.004,0.883,0.903
6/7/2016 0:10,0.004,0.886,0.909
6/7/2016 0:15,0.005,0.886,0.909
6/7/2016 0:20,0.006,0.882,0.905
6/7/2016 0:25,0.007,0.866,0.888
6/7/2016 0:30,0.007,0.862,0.883
6/7/2016 0:35,0.008,0.855,0.874
6/7/2016 0:40,0.009,0.846,0.863
6/7/2016 0:45,0.009,0.836,0.851
6/7/2016 0:50,0.009,0.825,0.837
6/7/2016 0:55,0.01,0.813,0.823
6/7/2016 1:00,0.01,0.8,0.808
6/7/2016 1:05,0.01,0.787,0.793
6/7/2016 1:10,0.01,0.773,0.777
6/7/2016 1:15,0.01,0.759,0.762
6/7/2016 1:20,0.01,0.744,0.747
6/7/2016 1:25,0.01,0.73,0.731
6/7/2016 1:30,0.01,0.717,0.718
6/7/2016 1:35,0.01,0.703,0.704
6/7/2016 1:40,0.01,0.69,0.69
6/7/2016 1:45,0.01,0.677,0.677
6/7/2016 1:50,0.01,0.663,0.663
6/7/2016 1:55,0.01,0.65,0.649
6/7/2016 2:00,0.01,0.637,0.636
6/7/2016 2:05,0.01,0.624,0.622
6/7/2016 2:10,0.01,0.611,0.609
6/7/2016 2:15,0.01,0.598,0.596
6/7/2016 2:20,0.01,0.586,0.584
6/7/2016 2:25,0.009,0.573,0.571
6/7/2016 2:30,0.009,0.561,0.559
6/7/2016 2:35,0.009,0.551,0.549
6/7/2016 2:40,0.009,0.54,0.538
6/7/2016 2:45,0.009,0.529,0.527
6/7/2016 2:50,0.009,0.518,0.516
6/7/2016 2:55,0.008,0.507,0.506
6/7/2016 3:00,0.008,0.497,0.495
6/7/2016 3:05,0.008,0.487,0.485
6/7/2016 3:10,0.008,0.476,0.475
6/7/2016 3:15,0.008,0.466,0.465
6/7/2016 3:20,0.008,0.457,0.455
6/7/2016 3:25,0.008,0.447,0.445
6/7/2016 3:30,0.007,0.437,0.435
6/7/2016 3:35,0.007,0.428,0.426
6/7/2016 3:40,0.007,0.42,0.418
6/7/2016 3:45,0.007,0.412,0.41
