timestamp,type,proxid,floor,zone,office,department
6/3/2016 15:57,fixed-prox,iovan001,2,1,0,Information Technology
6/3/2016 16:11,fixed-prox,iovan001,2,7,1,Information Technology
6/3/2016 17:05,fixed-prox,iovan001,2,1,0,Information Technology
6/3/2016 17:05,fixed-prox,iovan001,2,4,0,Information Technology
6/3/2016 17:06,fixed-prox,iovan001,1,4,0,Information Technology
6/3/2016 17:06,fixed-prox,iovan001,1,1,0,Information Technology
6/6/2016 7:35,fixed-prox,iovan001,1,1,0,Information Technology
6/6/2016 7:36,fixed-prox,iovan001,1,4,0,Information Technology
6/6/2016 7:36,fixed-prox,iovan001,2,4,0,Information Technology
6/6/2016 7:36,fixed-prox,iovan001,2,1,0,Information Technology
6/6/2016 7:37,fixed-prox,iovan001,2,7,1,Information Technology
6/6/2016 8:58,fixed-prox,iovan001,2,1,0,Information Technology
6/6/2016 9:06,fixed-prox,iovan001,2,7,1,Information Technology
6/6/2016 10:34,fixed-prox,iovan001,2,6,0,Information Technology
6/6/2016 11:35,fixed-prox,iovan001,2,7,1,Information Technology
6/6/2016 11:54,fixed-prox,iovan001,2,1,0,Information Technology
6/6/2016 11:54,fixed-prox,iovan001,2,4,0,Information Technology
6/6/2016 11:55,fixed-prox,iovan001,1,4,0,Information Technology
6/6/2016 11:55,fixed-prox,iovan001,1,1,0,Information Technology
6/6/2016 11:55,fixed-prox,iovan001,1,2,0,Information Technology
6/6/2016 12:51,fixed-prox,iovan001,1,1,0,Information Technology
6/6/2016 12:51,fixed-prox,iovan001,1,4,0,Information Technology
6/6/2016 12:52,fixed-prox,iovan001,2,4,0,Information Technology
6/6/2016 12:52,fixed-prox,iovan001,2,1,0,Information Technology
6/6/2016 12:52,fixed-prox,iovan001,2,7,1,Information Technology
6/6/2016 13:56,fixed-prox,iovan001,2,6,0,Information Technology
6/6/2016 14:55,fixed-prox,iovan001,2,7,1,Information Technology
6/6/2016 15:25,fixed-prox,iovan001,2,1,0,Information Technology
6/6/2016 15:37,fixed-prox,iovan001,2,7,1,Information Technology
6/6/2016 16:13,fixed-prox,iovan001,2,1,0,Information Technology
6/6/2016 16:27,fixed-prox,iovan001,2,7,1,Information Technology
6/6/2016 17:09,fixed-prox,iovan001,2,1,0,Information Technology
6/6/2016 17:10,fixed-prox,iovan001,2,4,0,Information Technology
6/6/2016 17:10,fixed-prox,iovan001,1,4,0,Information Technology
6/6/2016 17:11,fixed-prox,iovan001,1,1,0,Information Technology
6/7/2016 7:33,fixed-prox,iovan001,1,1,0,Information Technology
6/7/2016 7:34,fixed-prox,iovan001,1,4,0,Information Technology
6/7/2016 7:34,fixed-prox,iovan001,2,4,0,Information Technology
6/7/2016 7:34,fixed-prox,iovan001,2,1,0,Information Technology
6/7/2016 7:35,fixed-prox,iovan001,2,7,1,Information Technology
6/7/2016 8:52,fixed-prox,iovan001,2,1,0,Information Technology
6/7/2016 9:01,fixed-prox,iovan001,2,7,1,Information Technology
6/7/2016 10:25,fixed-prox,iovan001,2,6,0,Information Technology
6/7/2016 11:28,fixed-prox,iovan001,2,7,1,Information Technology
6/7/2016 11:48,fixed-prox,iovan001,2,1,0,Information Technology
6/7/2016 11:48,fixed-prox,iovan001,2,4,0,Information Technology
6/7/2016 11:49,fixed-prox,iovan001,1,4,0,Information Technology
6/7/2016 11:49,fixed-prox,iovan001,1,1,0,Information Technology
6/7/2016 11:49,fixed-prox,iovan001,1,2,0,Information Technology
6/7/2016 12:46,fixed-prox,iovan001,1,1,0,Information Technology
6/7/2016 12:46,fixed-prox,iovan001,1,4,0,Information Technology
6/7/2016 12:47,fixed-prox,iovan001,2,4,0,Information Technology
6/7/2016 12:47,fixed-prox,iovan001,2,1,0,Information Technology
6/7/2016 12:47,fixed-prox,iovan001,2,7,1,Information Technology
6/7/2016 13:57,fixed-prox,iovan001,2,6,0,Information Technology
6/7/2016 14:54,fixed-prox,iovan001,2,7,1,Information Technology
6/7/2016 15:32,fixed-prox,iovan001,2,1,0,Information Technology
6/7/2016 15:41,fixed-prox,iovan001,2,7,1,Information Technology
6/7/2016 15:45,fixed-prox,iovan001,2,1,0,Information Technology
6/7/2016 15:52,fixed-prox,iovan001,2,7,1,Information Technology
6/7/2016 16:42,fixed-prox,iovan001,2,1,0,Information Technology
6/7/2016 16:42,fixed-prox,iovan001,2,4,0,Information Technology
6/7/2016 16:43,fixed-prox,iovan001,1,4,0,Information Technology
6/7/2016 16:43,fixed-prox,iovan001,1,1,0,Information Technology
6/8/2016 7:27,fixed-prox,iovan001,1,1,0,Information Technology
6/8/2016 7:28,fixed-prox,iovan001,1,4,0,Information Technology
6/8/2016 7:29,fixed-prox,iovan001,2,4,0,Information Technology
6/8/2016 7:29,fixed-prox,iovan001,2,1,0,Information Technology
6/8/2016 7:29,fixed-prox,iovan001,2,7,1,Information Technology
6/8/2016 8:52,fixed-prox,iovan001,2,1,0,Information Technology
6/8/2016 8:59,fixed-prox,iovan001,2,7,1,Information Technology
6/8/2016 10:35,fixed-prox,iovan001,2,6,0,Information Technology
6/8/2016 11:36,fixed-prox,iovan001,2,7,1,Information Technology
6/8/2016 11:55,fixed-prox,iovan001,2,1,0,Information Technology
6/8/2016 11:56,fixed-prox,iovan001,2,4,0,Information Technology
6/8/2016 11:56,fixed-prox,iovan001,1,4,0,Information Technology
6/8/2016 11:57,fixed-prox,iovan001,1,1,0,Information Technology
6/8/2016 11:57,fixed-prox,iovan001,1,2,0,Information Technology
6/8/2016 12:45,fixed-prox,iovan001,1,1,0,Information Technology
6/8/2016 12:46,fixed-prox,iovan001,1,4,0,Information Technology
6/8/2016 12:46,fixed-prox,iovan001,2,4,0,Information Technology
6/8/2016 12:46,fixed-prox,iovan001,2,1,0,Information Technology
6/8/2016 12:47,fixed-prox,iovan001,2,7,1,Information Technology
6/8/2016 14:00,fixed-prox,iovan001,2,6,0,Information Technology
6/8/2016 14:50,fixed-prox,iovan001,2,7,1,Information Technology
6/8/2016 15:20,fixed-prox,iovan001,2,1,0,Information Technology
6/8/2016 15:28,fixed-prox,iovan001,2,7,1,Information Technology
6/8/2016 15:56,fixed-prox,iovan001,2,1,0,Information Technology
6/8/2016 16:07,fixed-prox,iovan001,2,7,1,Information Technology
6/8/2016 16:52,fixed-prox,iovan001,2,1,0,Information Technology
6/8/2016 16:53,fixed-prox,iovan001,2,4,0,Information Technology
6/8/2016 16:53,fixed-prox,iovan001,1,4,0,Information Technology
6/8/2016 16:54,fixed-prox,iovan001,1,1,0,Information Technology
6/9/2016 7:16,fixed-prox,iovan001,1,1,0,Information Technology
6/9/2016 7:17,fixed-prox,iovan001,1,4,0,Information Technology
6/9/2016 7:17,fixed-prox,iovan001,2,4,0,Information Technology
6/9/2016 7:17,fixed-prox,iovan001,2,1,0,Information Technology
6/9/2016 7:17,fixed-prox,iovan001,2,7,1,Information Technology
6/9/2016 8:54,fixed-prox,iovan001,2,1,0,Information Technology
6/9/2016 9:03,fixed-prox,iovan001,2,7,1,Information Technology
6/9/2016 10:31,fixed-prox,iovan001,2,6,0,Information Technology
6/9/2016 11:24,fixed-prox,iovan001,2,7,1,Information Technology
6/9/2016 11:50,fixed-prox,iovan001,2,1,0,Information Technology
6/9/2016 11:50,fixed-prox,iovan001,2,4,0,Information Technology
6/9/2016 11:51,fixed-prox,iovan001,1,4,0,Information Technology
6/9/2016 11:51,fixed-prox,iovan001,1,1,0,Information Technology
6/9/2016 11:51,fixed-prox,iovan001,1,2,0,Information Technology
6/9/2016 12:41,fixed-prox,iovan001,1,1,0,Information Technology
6/9/2016 12:41,fixed-prox,iovan001,1,4,0,Information Technology
6/9/2016 12:42,fixed-prox,iovan001,2,4,0,Information Technology
6/9/2016 12:42,fixed-prox,iovan001,2,1,0,Information Technology
6/9/2016 12:42,fixed-prox,iovan001,2,7,1,Information Technology
6/9/2016 13:58,fixed-prox,iovan001,2,6,0,Information Technology
6/9/2016 14:55,fixed-prox,iovan001,2,7,1,Information Technology
6/9/2016 15:27,fixed-prox,iovan001,2,1,0,Information Technology
6/9/2016 15:38,fixed-prox,iovan001,2,7,1,Information Technology
6/9/2016 15:46,fixed-prox,iovan001,2,1,0,Information Technology
6/9/2016 16:01,fixed-prox,iovan001,2,7,1,Information Technology
6/9/2016 16:57,fixed-prox,iovan001,2,1,0,Information Technology
6/9/2016 16:57,fixed-prox,iovan001,2,4,0,Information Technology
6/9/2016 16:58,fixed-prox,iovan001,1,4,0,Information Technology
6/9/2016 16:58,fixed-prox,iovan001,1,1,0,Information Technology
6/10/2016 7:30,fixed-prox,iovan001,1,1,0,Information Technology
6/10/2016 7:31,fixed-prox,iovan001,1,4,0,Information Technology
6/10/2016 7:32,fixed-prox,iovan001,2,4,0,Information Technology
6/10/2016 7:32,fixed-prox,iovan001,2,1,0,Information Technology
6/10/2016 7:32,fixed-prox,iovan001,2,7,1,Information Technology
6/10/2016 9:03,fixed-prox,iovan001,2,1,0,Information Technology
6/10/2016 9:12,fixed-prox,iovan001,2,7,1,Information Technology
6/10/2016 10:29,fixed-prox,iovan001,2,6,0,Information Technology
6/10/2016 11:25,fixed-prox,iovan001,2,7,1,Information Technology
6/10/2016 11:49,fixed-prox,iovan001,2,1,0,Information Technology
6/10/2016 11:49,fixed-prox,iovan001,2,4,0,Information Technology
6/10/2016 11:50,fixed-prox,iovan001,1,4,0,Information Technology
6/10/2016 11:50,fixed-prox,iovan001,1,1,0,Information Technology
6/10/2016 11:50,fixed-prox,iovan001,1,2,0,Information Technology
6/10/2016 12:39,fixed-prox,iovan001,1,1,0,Information Technology
6/10/2016 12:39,fixed-prox,iovan001,1,4,0,Information Technology
6/10/2016 12:40,fixed-prox,iovan001,2,4,0,Information Technology
6/10/2016 12:40,fixed-prox,iovan001,2,1,0,Information Technology
6/10/2016 12:40,fixed-prox,iovan001,2,7,1,Information Technology
6/10/2016 14:01,fixed-prox,iovan001,2,6,0,Information Technology
6/10/2016 14:59,fixed-prox,iovan001,2,7,1,Information Technology
6/10/2016 15:35,fixed-prox,iovan001,2,1,0,Information Technology
6/10/2016 15:44,fixed-prox,iovan001,2,7,1,Information Technology
6/10/2016 16:10,fixed-prox,iovan001,2,1,0,Information Technology
6/10/2016 16:21,fixed-prox,iovan001,2,7,1,Information Technology
6/10/2016 16:50,fixed-prox,iovan001,2,1,0,Information Technology
6/10/2016 16:50,fixed-prox,iovan001,2,4,0,Information Technology
6/10/2016 16:51,fixed-prox,iovan001,1,4,0,Information Technology
6/10/2016 16:51,fixed-prox,iovan001,1,1,0,Information Technology
6/13/2016 7:32,fixed-prox,iovan001,1,1,0,Information Technology
6/13/2016 7:33,fixed-prox,iovan001,1,4,0,Information Technology
6/13/2016 7:34,fixed-prox,iovan001,2,4,0,Information Technology
6/13/2016 7:34,fixed-prox,iovan001,2,1,0,Information Technology
6/13/2016 7:34,fixed-prox,iovan001,2,7,1,Information Technology
6/13/2016 9:04,fixed-prox,iovan001,2,1,0,Information Technology
6/13/2016 9:13,fixed-prox,iovan001,2,7,1,Information Technology
6/13/2016 10:30,fixed-prox,iovan001,2,6,0,Information Technology
6/13/2016 11:23,fixed-prox,iovan001,2,7,1,Information Technology
6/13/2016 12:12,fixed-prox,iovan001,2,1,0,Information Technology
6/13/2016 12:12,fixed-prox,iovan001,2,4,0,Information Technology
6/13/2016 12:13,fixed-prox,iovan001,1,4,0,Information Technology
6/13/2016 12:13,fixed-prox,iovan001,1,1,0,Information Technology
6/13/2016 12:13,fixed-prox,iovan001,1,2,0,Information Technology
6/13/2016 13:06,fixed-prox,iovan001,1,1,0,Information Technology
6/13/2016 13:06,fixed-prox,iovan001,1,4,0,Information Technology
6/13/2016 13:07,fixed-prox,iovan001,2,4,0,Information Technology
6/13/2016 13:07,fixed-prox,iovan001,2,1,0,Information Technology
6/13/2016 13:07,fixed-prox,iovan001,2,7,1,Information Technology
6/13/2016 13:59,fixed-prox,iovan001,2,6,0,Information Technology
6/13/2016 14:57,fixed-prox,iovan001,2,7,1,Information Technology
6/13/2016 15:26,fixed-prox,iovan001,2,1,0,Information Technology
6/13/2016 15:37,fixed-prox,iovan001,2,7,1,Information Technology
6/13/2016 15:55,fixed-prox,iovan001,2,1,0,Information Technology
6/13/2016 16:06,fixed-prox,iovan001,2,7,1,Information Technology
6/13/2016 17:20,fixed-prox,iovan001,2,1,0,Information Technology
6/13/2016 17:21,fixed-prox,iovan001,2,4,0,Information Technology
6/13/2016 17:21,fixed-prox,iovan001,1,4,0,Information Technology
6/13/2016 17:21,fixed-prox,iovan001,1,1,0,Information Technology
5/31/2016 7:47,fixed-prox,jcastellanos001,1,1,0,Security
5/31/2016 7:54,fixed-prox,jcastellanos001,1,4,0,Security
5/31/2016 7:55,fixed-prox,jcastellanos001,2,4,0,Security
5/31/2016 7:55,fixed-prox,jcastellanos001,2,1,0,Security
5/31/2016 7:55,fixed-prox,jcastellanos001,2,7,0,Security
5/31/2016 7:56,fixed-prox,jcastellanos001,2,3,1,Security
5/31/2016 9:33,fixed-prox,jcastellanos001,2,7,0,Security
5/31/2016 9:38,fixed-prox,jcastellanos001,2,3,1,Security
5/31/2016 12:02,fixed-prox,jcastellanos001,2,7,0,Security
5/31/2016 12:02,fixed-prox,jcastellanos001,2,1,0,Security
5/31/2016 12:02,fixed-prox,jcastellanos001,2,4,0,Security
5/31/2016 12:03,fixed-prox,jcastellanos001,1,4,0,Security
5/31/2016 12:03,fixed-prox,jcastellanos001,1,1,0,Security
5/31/2016 12:51,fixed-prox,jcastellanos001,1,1,0,Security
5/31/2016 12:58,fixed-prox,jcastellanos001,1,4,0,Security
5/31/2016 12:58,fixed-prox,jcastellanos001,2,4,0,Security
5/31/2016 12:58,fixed-prox,jcastellanos001,2,1,0,Security
5/31/2016 12:59,fixed-prox,jcastellanos001,2,7,0,Security
5/31/2016 13:00,fixed-prox,jcastellanos001,2,3,1,Security
5/31/2016 15:05,fixed-prox,jcastellanos001,2,7,0,Security
5/31/2016 15:11,fixed-prox,jcastellanos001,2,3,1,Security
5/31/2016 17:00,fixed-prox,jcastellanos001,2,7,0,Security
5/31/2016 17:00,fixed-prox,jcastellanos001,2,1,0,Security
5/31/2016 17:01,fixed-prox,jcastellanos001,2,4,0,Security
5/31/2016 17:02,fixed-prox,jcastellanos001,1,4,0,Security
5/31/2016 17:02,fixed-prox,jcastellanos001,1,1,0,Security
6/1/2016 7:50,fixed-prox,jcastellanos001,1,1,0,Security
6/1/2016 7:53,fixed-prox,jcastellanos001,1,4,0,Security
6/1/2016 7:54,fixed-prox,jcastellanos001,2,4,0,Security
6/1/2016 7:54,fixed-prox,jcastellanos001,2,1,0,Security
6/1/2016 7:54,fixed-prox,jcastellanos001,2,7,0,Security
6/1/2016 7:55,fixed-prox,jcastellanos001,2,3,1,Security
6/1/2016 9:35,fixed-prox,jcastellanos001,2,7,0,Security
6/1/2016 9:35,fixed-prox,jcastellanos001,2,3,1,Security
6/1/2016 12:00,fixed-prox,jcastellanos001,2,7,0,Security
6/1/2016 12:00,fixed-prox,jcastellanos001,2,1,0,Security
6/1/2016 12:01,fixed-prox,jcastellanos001,2,4,0,Security
6/1/2016 12:01,fixed-prox,jcastellanos001,1,4,0,Security
6/1/2016 12:02,fixed-prox,jcastellanos001,1,1,0,Security
6/1/2016 12:51,fixed-prox,jcastellanos001,1,1,0,Security
6/1/2016 12:56,fixed-prox,jcastellanos001,1,4,0,Security
6/1/2016 12:56,fixed-prox,jcastellanos001,2,4,0,Security
6/1/2016 12:56,fixed-prox,jcastellanos001,2,1,0,Security
6/1/2016 12:57,fixed-prox,jcastellanos001,2,7,0,Security
6/1/2016 13:00,fixed-prox,jcastellanos001,2,3,1,Security
6/1/2016 15:02,fixed-prox,jcastellanos001,2,7,0,Security
6/1/2016 15:11,fixed-prox,jcastellanos001,2,3,1,Security
6/1/2016 17:02,fixed-prox,jcastellanos001,2,7,0,Security
6/1/2016 17:02,fixed-prox,jcastellanos001,2,1,0,Security
6/1/2016 17:03,fixed-prox,jcastellanos001,2,4,0,Security
6/1/2016 17:03,fixed-prox,jcastellanos001,1,4,0,Security
6/1/2016 17:03,fixed-prox,jcastellanos001,1,1,0,Security
6/2/2016 7:50,fixed-prox,jcastellanos001,1,1,0,Security
6/2/2016 7:54,fixed-prox,jcastellanos001,1,4,0,Security
6/2/2016 7:55,fixed-prox,jcastellanos001,2,4,0,Security
6/2/2016 7:55,fixed-prox,jcastellanos001,2,1,0,Security
6/2/2016 7:55,fixed-prox,jcastellanos001,2,7,0,Security
6/2/2016 7:56,fixed-prox,jcastellanos001,2,3,1,Security
6/2/2016 9:35,fixed-prox,jcastellanos001,2,7,0,Security
6/2/2016 9:37,fixed-prox,jcastellanos001,2,3,1,Security
6/2/2016 12:04,fixed-prox,jcastellanos001,2,7,0,Security
6/2/2016 12:04,fixed-prox,jcastellanos001,2,1,0,Security
6/2/2016 12:05,fixed-prox,jcastellanos001,2,4,0,Security
6/2/2016 12:06,fixed-prox,jcastellanos001,1,4,0,Security
6/2/2016 12:06,fixed-prox,jcastellanos001,1,1,0,Security
6/2/2016 12:54,fixed-prox,jcastellanos001,1,1,0,Security
6/2/2016 12:55,fixed-prox,jcastellanos001,1,4,0,Security
6/2/2016 12:56,fixed-prox,jcastellanos001,2,4,0,Security
6/2/2016 12:56,fixed-prox,jcastellanos001,2,1,0,Security
6/2/2016 12:56,fixed-prox,jcastellanos001,2,7,0,Security
6/2/2016 13:01,fixed-prox,jcastellanos001,2,3,1,Security
6/2/2016 15:02,fixed-prox,jcastellanos001,2,7,0,Security
6/2/2016 15:10,fixed-prox,jcastellanos001,2,3,1,Security
6/2/2016 17:03,fixed-prox,jcastellanos001,2,7,0,Security
6/2/2016 17:03,fixed-prox,jcastellanos001,2,1,0,Security
6/2/2016 17:04,fixed-prox,jcastellanos001,2,4,0,Security
6/2/2016 17:05,fixed-prox,jcastellanos001,1,4,0,Security
6/2/2016 17:05,fixed-prox,jcastellanos001,1,1,0,Security
6/3/2016 7:45,fixed-prox,jcastellanos001,1,1,0,Security
6/3/2016 7:51,fixed-prox,jcastellanos001,1,4,0,Security
6/3/2016 7:52,fixed-prox,jcastellanos001,2,4,0,Security
6/3/2016 7:52,fixed-prox,jcastellanos001,2,1,0,Security
6/3/2016 7:52,fixed-prox,jcastellanos001,2,7,0,Security
6/3/2016 7:53,fixed-prox,jcastellanos001,2,3,1,Security
6/3/2016 9:32,fixed-prox,jcastellanos001,2,7,0,Security
6/3/2016 9:39,fixed-prox,jcastellanos001,2,3,1,Security
6/3/2016 12:02,fixed-prox,jcastellanos001,2,7,0,Security
6/3/2016 12:02,fixed-prox,jcastellanos001,2,1,0,Security
6/3/2016 12:03,fixed-prox,jcastellanos001,2,4,0,Security
6/3/2016 12:04,fixed-prox,jcastellanos001,1,4,0,Security
6/3/2016 12:04,fixed-prox,jcastellanos001,1,1,0,Security
6/3/2016 12:54,fixed-prox,jcastellanos001,1,1,0,Security
6/3/2016 12:55,fixed-prox,jcastellanos001,1,4,0,Security
6/3/2016 12:55,fixed-prox,jcastellanos001,2,4,0,Security
6/3/2016 12:55,fixed-prox,jcastellanos001,2,1,0,Security
6/3/2016 12:56,fixed-prox,jcastellanos001,2,7,0,Security
6/3/2016 12:59,fixed-prox,jcastellanos001,2,3,1,Security
6/3/2016 15:00,fixed-prox,jcastellanos001,2,7,0,Security
6/3/2016 15:14,fixed-prox,jcastellanos001,2,3,1,Security
6/3/2016 17:01,fixed-prox,jcastellanos001,2,7,0,Security
6/3/2016 17:01,fixed-prox,jcastellanos001,2,1,0,Security
6/3/2016 17:02,fixed-prox,jcastellanos001,2,4,0,Security
6/3/2016 17:02,fixed-prox,jcastellanos001,1,4,0,Security
6/3/2016 17:02,fixed-prox,jcastellanos001,1,1,0,Security
6/6/2016 7:48,fixed-prox,jcastellanos001,1,1,0,Security
6/6/2016 7:53,fixed-prox,jcastellanos001,1,4,0,Security
6/6/2016 7:53,fixed-prox,jcastellanos001,2,4,0,Security
6/6/2016 7:53,fixed-prox,jcastellanos001,2,1,0,Security
6/6/2016 7:54,fixed-prox,jcastellanos001,2,7,0,Security
6/6/2016 7:54,fixed-prox,jcastellanos001,2,3,1,Security
6/6/2016 9:34,fixed-prox,jcastellanos001,2,7,0,Security
6/6/2016 9:35,fixed-prox,jcastellanos001,2,3,1,Security
6/6/2016 12:02,fixed-prox,jcastellanos001,2,7,0,Security
6/6/2016 12:02,fixed-prox,jcastellanos001,2,1,0,Security
6/6/2016 12:03,fixed-prox,jcastellanos001,2,4,0,Security
6/6/2016 12:04,fixed-prox,jcastellanos001,1,4,0,Security
6/6/2016 12:04,fixed-prox,jcastellanos001,1,1,0,Security
6/6/2016 12:52,fixed-prox,jcastellanos001,1,1,0,Security
6/6/2016 12:57,fixed-prox,jcastellanos001,1,4,0,Security
6/6/2016 12:58,fixed-prox,jcastellanos001,2,4,0,Security
6/6/2016 12:58,fixed-prox,jcastellanos001,2,1,0,Security
6/6/2016 12:58,fixed-prox,jcastellanos001,2,7,0,Security
6/6/2016 13:02,fixed-prox,jcastellanos001,2,3,1,Security
6/6/2016 15:05,fixed-prox,jcastellanos001,2,7,0,Security
6/6/2016 15:11,fixed-prox,jcastellanos001,2,3,1,Security
6/6/2016 17:00,fixed-prox,jcastellanos001,2,7,0,Security
6/6/2016 17:00,fixed-prox,jcastellanos001,2,1,0,Security
6/6/2016 17:01,fixed-prox,jcastellanos001,2,4,0,Security
6/6/2016 17:01,fixed-prox,jcastellanos001,1,4,0,Security
6/6/2016 17:01,fixed-prox,jcastellanos001,1,1,0,Security
6/7/2016 7:50,fixed-prox,jcastellanos001,1,1,0,Security
6/7/2016 7:55,fixed-prox,jcastellanos001,1,4,0,Security
6/7/2016 7:56,fixed-prox,jcastellanos001,2,4,0,Security
6/7/2016 7:56,fixed-prox,jcastellanos001,2,1,0,Security
6/7/2016 7:56,fixed-prox,jcastellanos001,2,7,0,Security
6/7/2016 7:57,fixed-prox,jcastellanos001,2,3,1,Security
6/7/2016 9:32,fixed-prox,jcastellanos001,2,7,0,Security
6/7/2016 9:35,fixed-prox,jcastellanos001,2,3,1,Security
6/7/2016 12:00,fixed-prox,jcastellanos001,2,7,0,Security
6/7/2016 12:00,fixed-prox,jcastellanos001,2,1,0,Security
6/7/2016 12:01,fixed-prox,jcastellanos001,2,4,0,Security
6/7/2016 12:01,fixed-prox,jcastellanos001,1,4,0,Security
6/7/2016 12:01,fixed-prox,jcastellanos001,1,1,0,Security
6/7/2016 12:51,fixed-prox,jcastellanos001,1,1,0,Security
6/7/2016 12:58,fixed-prox,jcastellanos001,1,4,0,Security
6/7/2016 12:59,fixed-prox,jcastellanos001,2,4,0,Security
6/7/2016 12:59,fixed-prox,jcastellanos001,2,1,0,Security
6/7/2016 12:59,fixed-prox,jcastellanos001,2,7,0,Security
6/7/2016 13:00,fixed-prox,jcastellanos001,2,3,1,Security
6/7/2016 15:05,fixed-prox,jcastellanos001,2,7,0,Security
6/7/2016 15:13,fixed-prox,jcastellanos001,2,3,1,Security
6/7/2016 17:01,fixed-prox,jcastellanos001,2,7,0,Security
6/7/2016 17:01,fixed-prox,jcastellanos001,2,1,0,Security
6/7/2016 17:03,fixed-prox,jcastellanos001,2,4,0,Security
6/7/2016 17:03,fixed-prox,jcastellanos001,1,4,0,Security
6/7/2016 17:03,fixed-prox,jcastellanos001,1,1,0,Security
6/8/2016 7:50,fixed-prox,jcastellanos001,1,1,0,Security
6/8/2016 7:51,fixed-prox,jcastellanos001,1,4,0,Security
6/8/2016 7:52,fixed-prox,jcastellanos001,2,4,0,Security
6/8/2016 7:52,fixed-prox,jcastellanos001,2,1,0,Security
6/8/2016 7:52,fixed-prox,jcastellanos001,2,7,0,Security
6/8/2016 7:53,fixed-prox,jcastellanos001,2,3,1,Security
6/8/2016 9:31,fixed-prox,jcastellanos001,2,7,0,Security
6/8/2016 9:37,fixed-prox,jcastellanos001,2,3,1,Security
6/8/2016 12:01,fixed-prox,jcastellanos001,2,7,0,Security
6/8/2016 12:01,fixed-prox,jcastellanos001,2,1,0,Security
6/8/2016 12:02,fixed-prox,jcastellanos001,2,4,0,Security
6/8/2016 12:02,fixed-prox,jcastellanos001,1,4,0,Security
6/8/2016 12:03,fixed-prox,jcastellanos001,1,1,0,Security
6/8/2016 12:51,fixed-prox,jcastellanos001,1,1,0,Security
6/8/2016 12:56,fixed-prox,jcastellanos001,1,4,0,Security
6/8/2016 12:57,fixed-prox,jcastellanos001,2,4,0,Security
6/8/2016 12:57,fixed-prox,jcastellanos001,2,1,0,Security
6/8/2016 12:57,fixed-prox,jcastellanos001,2,7,0,Security
6/8/2016 12:58,fixed-prox,jcastellanos001,2,3,1,Security
6/8/2016 15:00,fixed-prox,jcastellanos001,2,7,0,Security
6/8/2016 15:15,fixed-prox,jcastellanos001,2,3,1,Security
6/8/2016 17:05,fixed-prox,jcastellanos001,2,7,0,Security
6/8/2016 17:05,fixed-prox,jcastellanos001,2,1,0,Security
6/8/2016 17:06,fixed-prox,jcastellanos001,2,4,0,Security
6/8/2016 17:07,fixed-prox,jcastellanos001,1,4,0,Security
6/8/2016 17:07,fixed-prox,jcastellanos001,1,1,0,Security
6/9/2016 7:47,fixed-prox,jcastellanos001,1,1,0,Security
6/9/2016 7:53,fixed-prox,jcastellanos001,1,4,0,Security
6/9/2016 7:54,fixed-prox,jcastellanos001,2,4,0,Security
6/9/2016 7:54,fixed-prox,jcastellanos001,2,1,0,Security
6/9/2016 7:54,fixed-prox,jcastellanos001,2,7,0,Security
6/9/2016 7:55,fixed-prox,jcastellanos001,2,3,1,Security
6/9/2016 9:35,fixed-prox,jcastellanos001,2,7,0,Security
6/9/2016 9:39,fixed-prox,jcastellanos001,2,3,1,Security
6/9/2016 12:03,fixed-prox,jcastellanos001,2,7,0,Security
6/9/2016 12:03,fixed-prox,jcastellanos001,2,1,0,Security
6/9/2016 12:04,fixed-prox,jcastellanos001,2,4,0,Security
6/9/2016 12:04,fixed-prox,jcastellanos001,1,4,0,Security
6/9/2016 12:04,fixed-prox,jcastellanos001,1,1,0,Security
6/9/2016 12:51,fixed-prox,jcastellanos001,1,1,0,Security
6/9/2016 12:58,fixed-prox,jcastellanos001,1,4,0,Security
6/9/2016 12:58,fixed-prox,jcastellanos001,2,4,0,Security
6/9/2016 12:58,fixed-prox,jcastellanos001,2,1,0,Security
6/9/2016 12:59,fixed-prox,jcastellanos001,2,7,0,Security
6/9/2016 13:03,fixed-prox,jcastellanos001,2,3,1,Security
6/9/2016 15:00,fixed-prox,jcastellanos001,2,7,0,Security
6/9/2016 15:14,fixed-prox,jcastellanos001,2,3,1,Security
6/9/2016 17:01,fixed-prox,jcastellanos001,2,7,0,Security
6/9/2016 17:01,fixed-prox,jcastellanos001,2,1,0,Security
6/9/2016 17:03,fixed-prox,jcastellanos001,2,4,0,Security
6/9/2016 17:03,fixed-prox,jcastellanos001,1,4,0,Security
6/9/2016 17:03,fixed-prox,jcastellanos001,1,1,0,Security
6/10/2016 7:45,fixed-prox,jcastellanos001,1,1,0,Security
6/10/2016 7:53,fixed-prox,jcastellanos001,1,4,0,Security
6/10/2016 7:54,fixed-prox,jcastellanos001,2,4,0,Security
6/10/2016 7:54,fixed-prox,jcastellanos001,2,1,0,Security
6/10/2016 7:54,fixed-prox,jcastellanos001,2,7,0,Security
6/10/2016 7:55,fixed-prox,jcastellanos001,2,3,1,Security
6/10/2016 9:33,fixed-prox,jcastellanos001,2,7,0,Security
6/10/2016 9:38,fixed-prox,jcastellanos001,2,3,1,Security
6/10/2016 12:02,fixed-prox,jcastellanos001,2,7,0,Security
6/10/2016 12:02,fixed-prox,jcastellanos001,2,1,0,Security
6/10/2016 12:03,fixed-prox,jcastellanos001,2,4,0,Security
